simplified_created_at_date,fips,state_cases,state_deaths
2020.6.13,72,5690,146
2020.6.13,44,15947,833
2020.6.13,45,17955,599
2020.6.13,46,5833,75
2020.6.13,47,29616,465
2020.6.13,48,88120,1989
2020.6.13,49,14061,139
2020.6.13,50,1125,55
2020.6.13,78,72,6
2020.6.13,51,53815,1540
2020.6.13,53,26920,1216
2020.6.13,54,2274,88
2020.6.13,55,25026,700
2020.6.13,56,1050,18
2020.6.14,1,25615,773
2020.6.14,2,734,10
2020.6.14,4,35953,1194
2020.6.14,5,12501,179
2020.6.14,6,152953,5089
2020.6.14,8,29115,1599
2020.6.14,9,45088,4201
2020.6.14,10,10264,422
2020.6.14,11,9767,515
2020.6.14,12,75560,2930
2020.6.14,13,54874,2416
2020.6.14,66,1154,6
2020.6.14,15,716,17
2020.6.14,16,3413,88
2020.6.14,17,133719,6512
2020.6.14,18,40901,2422
2020.6.14,19,23959,652
2020.6.14,20,11247,244
2020.6.14,21,12652,527
2020.6.14,22,46732,3014
2020.6.14,23,2793,100
2020.6.14,24,62328,2939
2020.6.14,25,105603,7624
2020.6.14,26,66246,6020
2020.6.14,27,30502,1329
2020.6.14,28,19516,891
2020.6.14,29,16384,890
2020.6.14,30,601,19
2020.6.14,31,16735,221
2020.6.14,32,11199,464
2020.6.14,33,5318,320
2020.6.14,34,166881,12625
2020.6.14,35,9723,435
2020.6.14,36,388096,30605
2020.6.14,37,44199,1139
2020.6.14,38,3083,77
2020.6.14,69,30,2
2020.6.14,39,41148,2557
2020.6.14,40,8231,359
2020.6.14,41,5644,176
2020.6.14,42,83301,6275
2020.6.14,72,5811,147
2020.6.14,44,15947,833
2020.6.14,45,18796,600
2020.6.14,46,5898,75
2020.6.14,47,30174,467
2020.6.14,48,89542,1995
2020.6.14,49,14313,139
2020.6.14,50,1127,55
2020.6.14,78,73,6
2020.6.14,51,54452,1545
2020.6.14,53,27135,1220
2020.6.14,54,2290,88
2020.6.14,55,25307,702
2020.6.14,56,1060,18
2020.6.15,1,26272,774
2020.6.15,2,738,10
2020.6.15,4,37005,1204
2020.6.15,5,12917,182
2020.6.15,6,155662,5120
2020.6.15,8,29284,1605
2020.6.15,9,45235,4204
2020.6.15,10,10340,423
2020.6.15,11,9799,515
2020.6.15,12,77318,2937
2020.6.15,13,55505,2457
2020.6.15,66,1155,6
2020.6.15,15,724,17
2020.6.15,16,3472,89
2020.6.15,17,134247,6543
2020.6.15,18,41422,2433
2020.6.15,19,24110,661
2020.6.15,20,11516,246
2020.6.15,21,12863,524
2020.6.15,22,47284,3018
2020.6.15,23,2810,101
2020.6.15,24,62653,2947
2020.6.15,25,105690,7646
2020.6.15,26,66302,6025
2020.6.15,27,30724,1335
2020.6.15,28,19799,895
2020.6.15,29,16712,895
2020.6.15,30,609,19
2020.6.15,31,16860,226
2020.6.15,32,11316,466
2020.6.15,33,5345,320
2020.6.15,34,167103,12676
2020.6.15,35,9845,440
2020.6.15,36,388719,30645
2020.6.15,37,45257,1156
2020.6.15,38,3104,77
2020.6.15,69,30,2
2020.6.15,39,41576,2573
2020.6.15,40,8417,359
2020.6.15,41,5831,180
2020.6.15,42,83687,6307
2020.6.15,72,5890,147
2020.6.15,44,16093,851
2020.6.15,45,19381,602
2020.6.15,46,5928,75
2020.6.15,47,30945,477
2020.6.15,48,91726,2018
2020.6.15,49,14757,143
2020.6.15,50,1130,55
2020.6.15,78,73,6
2020.6.15,51,54832,1551
2020.6.15,53,27577,1223
2020.6.15,54,2322,88
2020.6.15,55,25530,703
2020.6.15,56,1079,18
2020.6.16,1,26912,785
2020.6.16,2,751,10
2020.6.16,4,39298,1228
2020.6.16,5,13191,188
2020.6.16,6,159131,5202
2020.6.16,8,29427,1617
2020.6.16,9,45349,4210
2020.6.16,10,10403,424
2020.6.16,11,9818,520
2020.6.16,12,80101,2992
2020.6.16,13,56302,2492
2020.6.16,66,1155,6
2020.6.16,15,728,17
2020.6.16,16,3543,89
2020.6.16,17,134866,6608
2020.6.16,18,41780,2447
2020.6.16,19,24263,670
2020.6.16,20,11569,246
2020.6.16,21,12899,530
2020.6.16,22,47818,3042
2020.6.16,23,2819,101
2020.6.16,24,63004,2982
2020.6.16,25,105885,7664
2020.6.16,26,66466,6039
2020.6.16,27,30913,1344
2020.6.16,28,20152,915
2020.6.16,29,16930,903
2020.6.16,30,614,19
2020.6.16,31,17031,236
2020.6.16,32,11673,467
2020.6.16,33,5364,326
2020.6.16,34,167426,12727
2020.6.16,35,9933,447
2020.6.16,36,389349,30683
2020.6.16,37,46105,1185
2020.6.16,38,3127,77
2020.6.16,69,30,2
2020.6.16,39,42010,2597
2020.6.16,40,8645,363
2020.6.16,41,6111,182
2020.6.16,42,84077,6337
2020.6.16,72,5951,147
2020.6.16,44,16164,865
2020.6.16,45,19995,607
2020.6.16,46,5966,77
2020.6.16,47,31623,487
2020.6.16,48,95973,2057
2020.6.16,49,15077,145
2020.6.16,50,1130,55
2020.6.16,78,73,6
2020.6.16,51,55275,1569
2020.6.16,53,27949,1234
2020.6.16,54,2341,88
2020.6.16,55,25829,710
2020.6.16,56,1089,18
2020.6.17,1,27312,790
2020.6.17,2,776,10
2020.6.17,4,41159,1252
2020.6.17,5,13606,197
2020.6.17,6,163381,5283
2020.6.17,8,29658,1631
2020.6.17,9,45429,4219
2020.6.17,10,10444,426
2020.6.17,11,9847,523
2020.6.17,12,82711,3017
2020.6.17,13,57217,2536
2020.6.17,66,1157,6
2020.6.17,15,732,17
2020.6.17,16,3634,89
2020.6.17,17,135416,6687
2020.6.17,18,42036,2475
2020.6.17,19,24616,677
2020.6.17,20,11801,248
2020.6.17,21,13190,536
2020.6.17,22,48746,3062
2020.6.17,23,2836,102
2020.6.17,24,63565,2996
2020.6.17,25,106151,7733
2020.6.17,26,66694,6041
2020.6.17,27,31328,1357
2020.6.17,28,20641,938
2020.6.17,29,17151,924
2020.6.17,30,630,20
2020.6.17,31,17226,239
2020.6.17,32,11852,473
2020.6.17,33,5436,330
2020.6.17,34,167703,12769
2020.6.17,35,10065,452
2020.6.17,36,389910,30722
2020.6.17,37,47142,1198
2020.6.17,38,3170,78
2020.6.17,69,30,2
2020.6.17,39,42422,2611
2020.6.17,40,8903,364
2020.6.17,41,6235,183
2020.6.17,42,84387,6376
2020.6.17,72,6003,147
2020.6.17,44,16213,876
2020.6.17,45,20556,617
2020.6.17,46,6050,78
2020.6.17,47,32112,493
2020.6.17,48,99466,2099
2020.6.17,49,15464,149
2020.6.17,50,1130,55
2020.6.17,78,73,6
2020.6.17,51,55717,1582
2020.6.17,53,28270,1229
2020.6.17,54,2376,88
2020.6.17,55,26167,719
2020.6.17,56,1114,18
2020.6.18,1,28206,810
2020.6.18,2,795,10
2020.6.18,4,43731,1287
2020.6.18,5,13928,208
2020.6.18,6,167135,5359
2020.6.18,8,29886,1638
2020.6.18,9,45440,4226
2020.6.18,10,10499,431
2020.6.18,11,9903,527
2020.6.18,12,85918,3060
2020.6.18,13,58040,2565
2020.6.18,66,1162,6
2020.6.18,15,750,17
2020.6.18,16,3744,90
2020.6.18,17,136081,6737
2020.6.18,18,42480,2491
2020.6.18,19,24959,680
2020.6.18,20,11886,252
2020.6.18,21,13391,540
2020.6.18,22,49506,3069
2020.6.18,23,2878,102
2020.6.18,24,63839,3016
2020.6.18,25,106422,7769
2020.6.18,26,66980,6064
2020.6.18,27,31707,1376
2020.6.18,28,21022,943
2020.6.18,29,17488,963
2020.6.18,30,655,20
2020.6.18,31,17415,244
2020.6.18,32,12164,475
2020.6.18,33,5450,331
2020.6.18,34,168107,12800
2020.6.18,35,10153,456
2020.6.18,36,390536,30767
2020.6.18,37,48426,1209
2020.6.18,38,3199,81
2020.6.18,69,30,2
2020.6.18,39,43122,2633
2020.6.18,40,9354,366
2020.6.18,41,6390,187
2020.6.18,42,84780,6417
2020.6.18,72,6111,147
2020.6.18,44,16269,885
2020.6.18,45,21548,621
2020.6.18,46,6109,78
2020.6.18,47,32604,504
2020.6.18,48,102677,2137
2020.6.18,49,16015,152
2020.6.18,50,1135,56
2020.6.18,78,74,6
2020.6.18,51,56180,1585
2020.6.18,53,28663,1246
2020.6.18,54,2418,88
2020.6.18,55,26611,725
2020.6.18,56,1144,18
2020.6.19,1,29002,822
2020.6.19,2,821,10
2020.6.19,4,46914,1322
2020.6.19,5,14631,214
2020.6.19,6,170843,5425
2020.6.19,8,30172,1643
2020.6.19,9,45557,4238
2020.6.19,10,10611,433
2020.6.19,11,9952,530
2020.6.19,12,89740,3103
2020.6.19,13,59117,2596
2020.6.19,66,1169,6
2020.6.19,15,777,17
2020.6.19,16,3871,90
2020.6.19,17,136917,6801
2020.6.19,18,42801,2516
2020.6.19,19,25424,681
2020.6.19,20,12168,254
2020.6.19,21,13629,542
2020.6.19,22,48627,3084
2020.6.19,23,2913,102
2020.6.19,24,64150,3030
2020.6.19,25,106650,7799
2020.6.19,26,67300,6071
2020.6.19,27,32063,1393
2020.6.19,28,21022,943
2020.6.19,29,17780,973
2020.6.19,30,666,20
2020.6.19,31,17591,249
2020.6.19,32,12525,479
2020.6.19,33,5486,337
2020.6.19,34,168496,12835
2020.6.19,35,10260,464
2020.6.19,36,391330,30816
2020.6.19,37,50014,1223
2020.6.19,38,3232,82
2020.6.19,69,30,2
2020.6.19,39,43731,2667
2020.6.19,40,9706,367
2020.6.19,41,6592,188
2020.6.19,42,85288,6446
2020.6.19,72,6195,147
2020.6.19,44,16337,894
2020.6.19,45,22631,639
2020.6.19,46,6158,81
2020.6.19,47,33603,508
2020.6.19,48,107322,2168
2020.6.19,49,16585,155
2020.6.19,50,1144,56
2020.6.19,78,74,6
2020.6.19,51,56734,1601
2020.6.19,53,29045,1258
2020.6.19,54,2468,88
2020.6.19,55,26913,736
2020.6.19,56,1173,20
2020.6.20,1,29549,838
2020.6.20,2,845,10
2020.6.20,4,50198,1347
2020.6.20,5,15142,224
2020.6.20,6,174854,5495
2020.6.20,8,30334,1647
2020.6.20,9,45715,4251
2020.6.20,10,10681,434
2020.6.20,11,9984,531
2020.6.20,12,93789,3143
2020.6.20,13,60669,2602
2020.6.20,66,1191,6
2020.6.20,15,791,17
2020.6.20,16,4006,90
2020.6.20,17,137535,6846
2020.6.20,18,43135,2536
2020.6.20,19,25552,685
2020.6.20,20,12218,257
2020.6.20,21,13800,542
2020.6.20,22,49497,3104
2020.6.20,23,2938,102
2020.6.20,24,64565,3052
2020.6.20,25,106936,7827
2020.6.20,26,67721,6091
2020.6.20,27,32499,1404
2020.6.20,28,21022,943
2020.6.20,29,18155,975
2020.6.20,30,698,20
2020.6.20,31,17707,249
2020.6.20,32,12977,486
2020.6.20,33,5518,339
2020.6.20,34,168834,12857
2020.6.20,35,10430,466
2020.6.20,36,392037,30839
2020.6.20,37,51640,1239
2020.6.20,38,3257,82
2020.6.20,69,30,2
2020.6.20,39,44262,2697
2020.6.20,40,10037,368
2020.6.20,41,6682,188
2020.6.20,42,85678,6467
2020.6.20,72,6463,147
2020.6.20,44,16337,894
2020.6.20,45,23786,644
2020.6.20,46,6225,81
2020.6.20,47,34223,516
2020.6.20,48,111594,2186
2020.6.20,49,17173,155
2020.6.20,50,1147,56
2020.6.20,78,76,6
2020.6.20,51,57384,1606
2020.6.20,53,29466,1268
2020.6.20,54,2500,88
2020.6.20,55,27314,751
2020.6.20,56,1179,20
2020.6.21,1,30021,839
2020.6.21,2,859,10
2020.6.21,4,52666,1350
2020.6.21,5,15561,225
2020.6.21,6,178807,5517
2020.6.21,8,30524,1647
2020.6.21,9,45755,4260
2020.6.21,10,10775,435
2020.6.21,11,10020,533
2020.6.21,12,97283,3160
2020.6.21,13,61493,2603
2020.6.21,66,1191,6
2020.6.21,15,802,17
2020.6.21,16,4025,90
2020.6.21,17,138154,6865
2020.6.21,18,43496,2540
2020.6.21,19,26020,686
2020.6.21,20,12258,258
2020.6.21,21,13919,544
2020.6.21,22,49890,3105
2020.6.21,23,2957,102
2020.6.21,24,64903,3066
2020.6.21,25,107061,7857
2020.6.21,26,67873,6094
2020.6.21,27,32952,1412
2020.6.21,28,21022,943
2020.6.21,29,18552,975
2020.6.21,30,717,20
2020.6.21,31,17810,252
2020.6.21,32,13236,487
2020.6.21,33,5544,339
2020.6.21,34,169142,12870
2020.6.21,35,10565,469
2020.6.21,36,392702,30884
2020.6.21,37,52854,1245
2020.6.21,38,3294,83
2020.6.21,69,30,2
2020.6.21,39,44808,2700
2020.6.21,40,10515,369
2020.6.21,41,6945,190
2020.6.21,42,86024,6472
2020.6.21,72,6525,149
2020.6.21,44,16337,894
2020.6.21,45,24693,653
2020.6.21,46,6297,81
2020.6.21,47,34719,519
2020.6.21,48,114886,2195
2020.6.21,49,17567,158
2020.6.21,50,1159,56
2020.6.21,78,76,6
2020.6.21,51,57935,1610
2020.6.21,53,29797,1271
2020.6.21,54,2543,89
2020.6.21,55,27598,751
2020.6.21,56,1197,20
2020.6.22,1,30454,841
2020.6.22,2,869,10
2020.6.22,4,54767,1354
2020.6.22,5,16083,227
2020.6.22,6,184620,5561
2020.6.22,8,30689,1651
2020.6.22,9,45782,4263
2020.6.22,10,10820,435
2020.6.22,11,10058,535
2020.6.22,12,100209,3172
2020.6.22,13,62705,2607
2020.6.22,66,1191,6
2020.6.22,15,804,17
2020.6.22,16,4267,90
2020.6.22,17,138615,6889
2020.6.22,18,43709,2553
2020.6.22,19,26217,687
2020.6.22,20,12576,260
2020.6.22,21,14073,549
2020.6.22,22,50352,3117
2020.6.22,23,2971,102
2020.6.22,24,65202,3074
2020.6.22,25,107210,7873
2020.6.22,26,68144,6101
2020.6.22,27,33259,1416
2020.6.22,28,22287,978
2020.6.22,29,18733,980
2020.6.22,30,734,21
2020.6.22,31,17957,255
2020.6.22,32,13575,490
2020.6.22,33,5558,339
2020.6.22,34,169415,12895
2020.6.22,35,10694,469
2020.6.22,36,393257,30934
2020.6.22,37,53840,1250
2020.6.22,38,3319,83
2020.6.22,69,30,2
2020.6.22,39,45537,2704
2020.6.22,40,10733,369
2020.6.22,41,7115,192
2020.6.22,42,86666,6475
2020.6.22,72,6564,149
2020.6.22,44,16459,903
2020.6.22,45,25701,659
2020.6.22,46,6326,81
2020.6.22,47,35255,525
2020.6.22,48,119646,2213
2020.6.22,49,18035,158
2020.6.22,50,1163,56
2020.6.22,78,76,6
2020.6.22,51,58405,1619
2020.6.22,53,30443,1277
2020.6.22,54,2571,90
2020.6.22,55,27849,751
2020.6.22,56,1230,20
2020.6.23,1,31097,864
2020.6.23,2,905,10
2020.6.23,4,58397,1398
2020.6.23,5,16678,237
2020.6.23,6,191039,5637
2020.6.23,8,30877,1665
2020.6.23,9,45899,4277
2020.6.23,10,10847,504
2020.6.23,11,10094,537
2020.6.23,12,103495,3237
2020.6.23,13,64577,2646
2020.6.23,66,1194,6
2020.6.23,15,807,17
2020.6.23,16,4412,90
2020.6.23,17,139282,6925
2020.6.23,18,43967,2569
2020.6.23,19,26470,690
2020.6.23,20,12659,261
2020.6.23,21,14323,559
2020.6.23,22,51708,3134
2020.6.23,23,2994,102
2020.6.23,24,65602,3092
2020.6.23,25,107439,7889
2020.6.23,26,68373,6113
2020.6.23,27,33501,1425
2020.6.23,28,22898,989
2020.6.23,29,19148,993
2020.6.23,30,743,21
2020.6.23,31,18091,262
2020.6.23,32,14058,492
2020.6.23,33,5571,343
2020.6.23,34,169734,12949
2020.6.23,35,10838,476
2020.6.23,36,393855,30970
2020.6.23,37,54826,1276
2020.6.23,38,3326,84
2020.6.23,69,30,2
2020.6.23,39,46127,2735
2020.6.23,40,11028,371
2020.6.23,41,7317,192
2020.6.23,42,87283,6511
2020.6.23,72,6685,149
2020.6.23,44,16533,906
2020.6.23,45,26613,673
2020.6.23,46,6353,83
2020.6.23,47,36018,535
2020.6.23,48,124726,2246
2020.6.23,49,18454,163
2020.6.23,50,1164,56
2020.6.23,78,78,6
2020.6.23,51,58933,1644
2020.6.23,53,30778,1285
2020.6.23,54,2593,92
2020.6.23,55,28187,758
2020.6.23,56,1254,20
2020.6.24,1,32064,891
2020.6.24,2,926,10
2020.6.24,4,60207,1467
2020.6.24,5,17375,240
2020.6.24,6,195889,5728
2020.6.24,8,31139,1667
2020.6.24,9,45913,4287
2020.6.24,10,10889,505
2020.6.24,11,10128,541
2020.6.24,12,109006,3280
2020.6.24,13,66290,2658
2020.6.24,66,1200,6
2020.6.24,15,821,17
2020.6.24,16,4650,91
2020.6.24,17,140025,6986
2020.6.24,18,44260,2578
2020.6.24,19,26897,694
2020.6.24,20,13110,262
2020.6.24,21,14522,561
2020.6.24,22,52590,3152
2020.6.24,23,3017,103
2020.6.24,24,65934,3108
2020.6.24,25,107611,7937
2020.6.24,26,68711,6118
2020.6.24,27,33798,1432
2020.6.24,28,23424,1011
2020.6.24,29,19478,1001
2020.6.24,30,766,21
2020.6.24,31,18220,263
2020.6.24,32,14460,494
2020.6.24,33,5598,347
2020.6.24,34,169892,12995
2020.6.24,35,10990,480
2020.6.24,36,394430,31001
2020.6.24,37,56263,1295
2020.6.24,38,3370,86
2020.6.24,69,30,2
2020.6.24,39,46759,2755
2020.6.24,40,11509,372
2020.6.24,41,7462,195
2020.6.24,42,87775,6568
2020.6.24,72,6820,149
2020.6.24,44,16606,912
2020.6.24,45,27897,683
2020.6.24,46,6419,84
2020.6.24,47,36822,548
2020.6.24,48,131310,2292
2020.6.24,49,18915,163
2020.6.24,50,1184,56
2020.6.24,78,80,6
2020.6.24,51,59444,1660
2020.6.24,53,31400,1294
2020.6.24,54,2629,92
2020.6.24,55,28652,769
2020.6.24,56,1282,20
2020.6.25,1,33206,896
2020.6.25,2,971,10
2020.6.25,4,63297,1495
2020.6.25,5,18062,240
2020.6.25,6,201413,5810
2020.6.25,8,31463,1669
2020.6.25,9,45994,4298
2020.6.25,10,10980,507
2020.6.25,11,10159,543
2020.6.25,12,114010,3326
2020.6.25,13,67796,2704
2020.6.25,66,1214,6
2020.6.25,15,836,17
2020.6.25,16,4869,91
2020.6.25,17,140935,7024
2020.6.25,18,44779,2586
2020.6.25,19,27384,702
2020.6.25,20,13207,263
2020.6.25,21,14793,569
2020.6.25,22,53528,3164
2020.6.25,23,3070,103
2020.6.25,24,66397,3129
2020.6.25,25,107837,7962
2020.6.25,26,69159,6137
2020.6.25,27,34158,1441
2020.6.25,28,24516,1016
2020.6.25,29,20076,1006
2020.6.25,30,803,21
2020.6.25,31,18346,266
2020.6.25,32,14911,495
2020.6.25,33,5638,357
2020.6.25,34,172050,14872
2020.6.25,35,11192,485
2020.6.25,36,395168,31029
2020.6.25,37,57540,1305
2020.6.25,38,3402,87
2020.6.25,69,30,2
2020.6.25,39,47651,2772
2020.6.25,40,11947,375
2020.6.25,41,7605,199
2020.6.25,42,88230,6602
2020.6.25,72,6877,151
2020.6.25,44,16640,920
2020.6.25,45,29022,693
2020.6.25,46,6479,87
2020.6.25,47,37695,558
2020.6.25,48,136783,2321
2020.6.25,49,19544,164
2020.6.25,50,1191,56
2020.6.25,78,81,6
2020.6.25,51,59876,1674
2020.6.25,53,31998,1301
2020.6.25,54,2693,92
2020.6.25,55,29204,775
2020.6.25,56,1326,20
2020.6.26,1,34183,907
2020.6.26,2,1001,12
2020.6.26,4,66676,1537
2020.6.26,5,18740,249
2020.6.26,6,207027,5872
2020.6.26,8,31780,1673
2020.6.26,9,46059,4307
2020.6.26,10,11017,507
2020.6.26,11,10185,546
2020.6.26,12,122952,3365
2020.6.26,13,69542,2727
2020.6.26,66,1217,6
2020.6.26,15,850,17
2020.6.26,16,5149,91
2020.6.26,17,141812,7059
2020.6.26,18,45269,2595
2020.6.26,19,27828,704
2020.6.26,20,13729,266
2020.6.26,21,15033,575
2020.6.26,22,54882,3190
2020.6.26,23,3102,103
2020.6.26,24,66704,3142
2020.6.26,25,108070,8012
2020.6.26,26,69473,6138
2020.6.26,27,34651,1446
2020.6.26,28,25066,1022
2020.6.26,29,20567,1019
2020.6.26,30,829,22
2020.6.26,31,18524,270
2020.6.26,32,15359,498
2020.6.26,33,5671,365
2020.6.26,34,172438,14914
2020.6.26,35,11408,489
2020.6.26,36,395972,31075
2020.6.26,37,59257,1319
2020.6.26,38,3430,87
2020.6.26,69,30,2
2020.6.26,39,48638,2788
2020.6.26,40,12343,377
2020.6.26,41,8008,204
2020.6.26,42,88950,6625
2020.6.26,72,6922,151
2020.6.26,44,16661,927
2020.6.26,45,30335,694
2020.6.26,46,6535,88
2020.6.26,47,38802,569
2020.6.26,48,142582,2362
2020.6.26,49,20218,166
2020.6.26,50,1198,56
2020.6.26,78,81,6
2020.6.26,51,60500,1699
2020.6.26,53,32489,1305
2020.6.26,54,2729,92
2020.6.26,55,29718,775
2020.6.26,56,1368,20
2020.6.27,1,35083,919
2020.6.27,2,1027,12
2020.6.27,4,70152,1581
2020.6.27,5,19310,259
2020.6.27,6,211453,5902
2020.6.27,8,32006,1674
2020.6.27,9,46206,4311
2020.6.27,10,11091,507
2020.6.27,11,10216,548
2020.6.27,12,132537,3389
2020.6.27,13,71066,2733
2020.6.27,66,1217,6
2020.6.27,15,856,18
2020.6.27,16,5319,92
2020.6.27,17,142536,7083
2020.6.27,18,45707,2616
2020.6.27,19,28203,704
2020.6.27,20,13767,269
2020.6.27,21,15337,575
2020.6.27,22,54882,3190
2020.6.27,23,3154,104
2020.6.27,24,67032,3157
2020.6.27,25,108443,8040
2020.6.27,26,69802,6157
2020.6.27,27,35068,1452
2020.6.27,28,25531,1035
2020.6.27,29,20909,1021
2020.6.27,30,852,22
2020.6.27,31,18775,271
2020.6.27,32,16400,500
2020.6.27,33,5717,367
2020.6.27,34,172727,14948
2020.6.27,35,11619,491
2020.6.27,36,396669,31105
2020.6.27,37,60709,1334
2020.6.27,38,3467,87
2020.6.27,69,30,2
2020.6.27,39,49455,2804
2020.6.27,40,12642,384
2020.6.27,41,8110,204
2020.6.27,42,89400,6652
2020.6.27,72,7066,152
2020.6.27,44,16661,927
2020.6.27,45,31939,711
2020.6.27,46,6626,91
2020.6.27,47,39813,577
2020.6.27,48,148639,2398
2020.6.27,49,20735,167
2020.6.27,50,1200,56
2020.6.27,78,81,6
2020.6.27,51,61177,1723
2020.6.27,53,33031,1311
2020.6.27,54,2781,93
2020.6.27,55,30235,786
2020.6.27,56,1392,20
2020.6.28,1,35441,919
2020.6.28,2,1060,12
2020.6.28,4,73961,1594
2020.6.28,5,19818,264
2020.6.28,6,216955,5937
2020.6.28,8,32290,1676
2020.6.28,9,46303,4316
2020.6.28,10,11226,507
2020.6.28,11,10248,550
2020.6.28,12,141067,3418
2020.6.28,13,72800,2735
2020.6.28,66,1217,6
2020.6.28,15,883,18
2020.6.28,16,5543,91
2020.6.28,17,143117,7098
2020.6.28,18,46071,2619
2020.6.28,19,28520,706
2020.6.28,20,14016,272
2020.6.28,21,15480,577
2020.6.28,22,56349,3199
2020.6.28,23,3191,104
2020.6.28,24,67360,3168
2020.6.28,25,108667,8060
2020.6.28,26,70042,6161
2020.6.28,27,35584,1460
2020.6.28,28,25899,1039
2020.6.28,29,21254,1023
2020.6.28,30,863,22
2020.6.28,31,18900,271
2020.6.28,32,17187,500
2020.6.28,33,5747,367
2020.6.28,34,173036,14975
2020.6.28,35,11809,492
2020.6.28,36,397293,31137
2020.6.28,37,62178,1338
2020.6.28,38,3504,88
2020.6.28,69,30,2
2020.6.28,39,50309,2807
2020.6.28,40,12944,385
2020.6.28,41,8348,204
2020.6.28,42,89785,6655
2020.6.28,72,7189,153
2020.6.28,44,16661,927
2020.6.28,45,33320,716
2020.6.28,46,6681,91
2020.6.28,47,39945,577
2020.6.28,48,152866,2408
2020.6.28,49,21155,167
2020.6.28,50,1202,56
2020.6.28,78,81,6
2020.6.28,51,61664,1731
2020.6.28,53,33341,1311
2020.6.28,54,2831,93
2020.6.28,55,30716,786
2020.6.28,56,1417,20
2020.6.29,1,37175,929
2020.6.29,2,1085,12
2020.6.29,4,74602,1598
2020.6.29,5,20257,265
2020.6.29,6,223995,5979
2020.6.29,8,32495,1682
2020.6.29,9,46362,4320
2020.6.29,10,11376,507
2020.6.29,11,10292,551
2020.6.29,12,146333,3446
2020.6.29,13,74816,2739
2020.6.29,66,1224,6
2020.6.29,15,884,18
2020.6.29,16,5770,91
2020.6.29,17,143885,7115
2020.6.29,18,46370,2624
2020.6.29,19,28874,712
2020.6.29,20,14568,276
2020.6.29,21,15657,584
2020.6.29,22,57189,3199
2020.6.29,23,3219,105
2020.6.29,24,67837,3175
2020.6.29,25,108768,8095
2020.6.29,26,70356,6165
2020.6.29,27,35896,1470
2020.6.29,28,26568,1059
2020.6.29,29,21748,1026
2020.6.29,30,919,22
2020.6.29,31,19064,273
2020.6.29,32,17971,505
2020.6.29,33,5760,367
2020.6.29,34,173126,14992
2020.6.29,35,11982,493
2020.6.29,36,397684,31143
2020.6.29,37,63692,1341
2020.6.29,38,3548,88
2020.6.29,69,30,2
2020.6.29,39,51046,2818
2020.6.29,40,13172,385
2020.6.29,41,8509,207
2020.6.29,42,90553,6663
2020.6.29,72,7250,153
2020.6.29,44,16764,946
2020.6.29,45,34644,720
2020.6.29,46,6716,91
2020.6.29,47,41388,585
2020.6.29,48,158756,2430
2020.6.29,49,21818,168
2020.6.29,50,1208,56
2020.6.29,78,84,6
2020.6.29,51,62115,1739
2020.6.29,53,34036,1321
2020.6.29,54,2869,93
2020.6.29,55,31103,786
2020.6.29,56,1450,20
2020.6.30,1,38045,950
2020.6.30,2,1132,12
2020.6.30,4,79399,1645
2020.6.30,5,20777,270
2020.6.30,6,232153,6083
2020.6.30,8,32698,1690
2020.6.30,9,46514,4322
2020.6.30,10,11474,509
2020.6.30,11,10327,551
2020.6.30,12,152426,3504
2020.6.30,13,77280,2758
2020.6.30,66,1228,6
2020.6.30,15,901,18
2020.6.30,16,6124,92
2020.6.30,17,144661,7136
2020.6.30,18,46740,2640
2020.6.30,19,29152,717
2020.6.30,20,14629,276
2020.6.30,21,15916,588
2020.6.30,22,58203,3221
2020.6.30,23,3253,105
2020.6.30,24,68152,3190
2020.6.30,25,108882,8054
2020.6.30,26,70850,6197
2020.6.30,27,36338,1476
2020.6.30,28,27248,1073
2020.6.30,29,22275,1037
2020.6.30,30,967,22
2020.6.30,31,19194,279
2020.6.30,32,18582,507
2020.6.30,33,5782,371
2020.6.30,34,173521,15035
2020.6.30,35,12147,497
2020.6.30,36,398142,31776
2020.6.30,37,65064,1362
2020.6.30,38,3585,88
2020.6.30,69,30,2
2020.6.30,39,51789,2863
2020.6.30,40,13757,387
2020.6.30,41,8695,210
2020.6.30,42,91226,6695
2020.6.30,72,7465,153
2020.6.30,44,16813,950
2020.6.30,45,36399,739
2020.6.30,46,6764,91
2020.6.30,47,42815,597
2020.6.30,48,166703,2482
2020.6.30,49,22364,172
2020.6.30,50,1208,56
2020.6.30,78,90,6
2020.6.30,51,62709,1762
2020.6.30,53,34541,1333
2020.6.30,54,2904,93
2020.6.30,55,31723,793
2020.6.30,56,1487,20
